Date,district_EN,subdistrict_EN,subdistrict_ZH,street_EN,street_ZH,building_name_EN,building_name_ZH,property_type_EN,property_type_ZH,floor_ZH,unit_ZH,site_area_EN,existing_gfa_breakdown,existing_gfa_total,txn_amt, unit_rate_1 ,potential_gfa,av,planning_use_ZH,photo_name,vendor_ZH,buyer_ZH,remark,link,Column1,_longitude_lands,_latitude_lands,_easting_lands,_northing_lands,longitude_lands,latitude_lands,easting_lands,northing_lands
13/12/2021,HK,CRL,中環,5-8 Queen Victoria Street,域多利皇后街5-8號,Hung Kei Mansion,鴻基大廈,Shop,商舖,地下,"A, B, E",NA,"3,100",3100,180,"58,064.52",NA,NA,商業,queenvictoriastreet5-8.jpg,DEACON CHENG,LUCKY KING LIMITED,餐廳,,,114.1559,22.2837,834106.5,816090.9,114.1559,22.2837,834106.5,816090.9
23/4/2021,HK,CRL,中環,105 Robinson Road,羅便臣道105號,Jade Garden,翡翠園,CAP545,強拍,全幢,,"27,530",,,2505,,"27,000",18152,住宅（丙類）,robinsonroad105.jpg,無原業主資料,恒地 (SINO NOBLE ENTERPRISES LIMITED),強拍，地積比率約5倍,https://ps.hket.com/article/2872639,,114.1455,22.2828,833034.7,815991.4,114.1455,22.2828,833034.7,815991.4
24/2/2022,HK,CRL,中環,88 Robinson Road,羅便臣道88號,Solon House,崇樓,CAP545,強拍,全幢,,"10,361",,,1009,,"51,800",19500,住宅（乙類）,robinsonroad88.jpg,無原業主資料,恒地 (ONBRAVE LIMITED),強拍，地積比率約5倍,https://finance.mingpao.com/fin/instantp/20220127/1643257371652/%E6%81%92%E5%9C%B0%E9%80%BE10%E5%84%84%E7%B5%B1%E4%B8%80%E7%BE%85%E4%BE%BF%E8%87%A3%E9%81%9388%E8%99%9F-%E6%96%99%E5%BB%BA100%E4%BC%99,,114.1427,22.2827,832746.1,815980.4,114.1427,22.2827,832746.1,815980.4
10/1/2022,HK,CRL,中環,94-96 Robinson Road,羅便臣道94、94A及96號,,,CAP545,強拍,全幢,,"6,361",,,522.1,,,,住宅（乙類）,robinsonroad94-96.jpg,無原業主資料,恒地 (MASTER HONEST INVESTMENTS LIMITED),據了解，恒地將連同羅便臣道98及100號一併發展，合成約1.2萬平方呎地盤，以地積比率5倍發展，即可建樓面約6.08萬平方呎。,,,114.1424,22.2827,832715.2,815980.4,114.1424,22.2827,832715.2,815980.4
23/6/2022,HK,CAB,銅鑼灣,8 Russell Street,羅素街8號,Emperor Watch And Jewellery Centre,英皇鐘錶珠寶中心,Office,辦公室,十九樓,全層,NA,"4,718",4718,110,"23,314.96",NA,NA,商業,russellstreet8.jpg,MR TSUI,TM WELLNESS LIMITED,,https://www.hk01.com/sns/article/774064,,114.1818,22.2787,836775.6,815537.1,114.1818,22.2787,836775.6,815537.1
22/11/2018,HK,CAB,銅鑼灣,2-4 Russel Street,羅素街2-4號,Plaza 2000,2000年廣場,Shop,商舖,地下,全層,NA,?,?,4000, ? ,,,商業,russelstreet2-4.jpg,無原業主資料,ALL RICH INTERNATIONAL DEVELOPMENT LIMITED,,,,114.1815,22.2786,836744.7,815526,114.1815,22.2786,836744.7,815526
18/10/2021,HK,SKW,筲箕灣,129-133 Sai Wan Ho Street,西灣河街129-133號,Lee Ga Building,利基大廈,Shop,商舖,地下,2,NA,"8,400",8400,112,"13,333.33",NA,NA,住宅（甲類）(3),saiwanhostreet129-133.jpg,MR LUI,MOST EARN LIMITED,,https://www.hk01.com/%E5%9C%B0%E7%94%A2%E6%A8%93%E5%B8%82/676377/%E4%BD%B3%E5%AF%B6%E5%B9%B4%E5%85%A7%E7%8B%82%E6%B2%BD8%E9%A0%85%E7%89%A9%E6%A5%AD-%E8%A5%BF%E7%81%A3%E6%B2%B3%E8%A1%97%E5%9C%B0%E8%88%96%E6%96%B0%E8%BF%911-22%E5%84%84%E6%B2%BD%E5%87%BA,,114.2217,22.2814,840887.6,815836.8,114.2217,22.2814,840887.6,815836.8
24/3/2020,HK,CAB,銅鑼灣,6 Sharp Street East,霎東街6號,,,Composite Building,商住大廈,全幢,,NA,"3179
700",3879,280,"72,183.55",,,商業,sharpstreeteast6.jpg,無原業主資料,ISLE NOBLE INVESTMENTS LIMITED,ISLE NOBLE INVESTMENTS LIMITED，為海外註冊公司,https://ps.hket.com/article/2599646,,114.1829,22.2782,836889,815481.7,114.1829,22.2782,836889,815481.7
15/6/2020,HK,SKW,筲箕灣,121-131 Shau Kei Wan Main Street East ,筲箕灣東大街121-131號,Yee Tak Building,義德樓,Composite Building,商住大廈,全幢,,NA,"7,680",7680,804,"104,687.50",NA,NA,住宅（甲類）,shaukeiwanmainstreeteast121-131.jpg,CHINA VISION ENGINEERING LIMITED,CHINA VISION ENGINEERING LIMITED,,https://hk.news.yahoo.com/%E7%AD%B2%E7%AE%95%E7%81%A3%E6%9D%B1%E5%A4%A7%E8%A1%97121-131%E8%99%9F%E7%BE%A9%E5%BE%B7%E6%A8%93%E4%BB%A5%E5%BA%95%E5%83%B98-04%E5%84%84%E5%85%83%E5%94%AE%E5%87%BA-085210984.html?guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAJqU6uuomnaJLNXNJ8OqMcgZm9mzYXExBjobGcncJUkZCSQtjWVgYZwrgVznrHxFD_nTRKGwkOjzAJnj0YvnJvdf_BtHXgiak1fgVkzAEk0Ba2IMT6fc3vnj9KKtMzJPLJ9DGy8aoL3XbtksbSY1Ai_C_H30AteuxI0cD1nG2cBu,,114.2302,22.2787,841763.7,815538.1,114.2302,22.2787,841763.7,815538.1
22/5/2020,HK,SKW,筲箕灣,121-131 Shau Kei Wan Main Street East ,筲箕灣東大街121-131號,Yee Tak Building,義德樓,Shop,商舖,地下,A-F,NA,,,408.49,#DIV/0!,NA,NA,住宅（甲類）,shaukeiwanmainstreeteast121-131_gf.jpg,Mr CHAN,CHINA VISION ENGINEERING LIMITED,,,,114.2302,22.2787,841763.7,815538.1,114.2302,22.2787,841763.7,815538.1
25/1/2019,HK,SKW,筲箕灣,163 Shau Kei Wan Road,筲箕灣道163號,Island Residence,,Shop,商舖,"地下
一樓",全層,NA,"9000
9000",18000,312,"17,333.33",NA,NA,住宅（甲類）（2）,shaukeiwanroad163.jpg,ACTIVE TALENT HOLDINGS LIMITED,BRAVE VALLEY LIMITED,,,,114.2238,22.2809,841104,815781.5,114.2238,22.2809,841104,815781.5
16/8/2018,HK,SKW,筲箕灣,225-227 Shau Kei Wan Road,筲箕灣道225-227號,,,Site,地盤,,,1891,,,140.88,,"21,972",6411.8,住宅（甲類）（2）,shaukeiwanroad225-227.jpg,無原業主資料,百旺都集團,"已獲准圖則興建樓高22層，總樓面達21,972平方呎之酒店物業，提供約60間酒店房間，地積比率約11.6倍。該地盤已完成地基工程，將重建成酒店或服務式住宅，預計2020年落成，總投資額約3億元。",https://ps.hket.com/article/2042786,,114.2252,22.2804,841248.3,815726.1,114.2252,22.2804,841248.3,815726.1
22/11/2018,HK,SKW,筲箕灣,361 Shau Kei Wan Road,筲箕灣道361號,Lancashire Centre,利嘉中心,Commercial Building,商業大廈,全幢,,,,,600,,,,住宅（甲類）（2）,shaukeiwanroad361.jpg,E. Lite(Choi's) Holdings Ltd,,內部轉讓,,,114.2276,22.2774,841495.8,815394,114.2276,22.2774,841495.8,815394
21/1/2022,HK,NP,北角,28 Shu Kuk Street,書局街28號,Odeon Building,國賓大廈,Shop,商舖,"二樓
三樓",全層,NA,"11000
11000",22000,279,"12,681.82",NA,NA,商 業/ 住 宅,shukukstreet28.jpg,無原業主資料,(永倫) WINLAND NORTH POINT LIMITED,,,,114.2002,22.2921,838671.7,817021.1,114.2002,22.2921,838671.7,817021.1
5/6/2018,HK,ABD,香港仔,1-6 South Horizon Drive,海怡路1-6號,South Horizons Block 4 (Hoi Wan Court),海怡半島第四座海韻閣,Shop,商舖,平台,全層,NA,"10,580",10580,150,"14,177.69",NA,NA,住宅（甲類）（1）,southhorizondrive1-6_podium.jpg,無原業主資料,FPC PROPERTIES (HK) LIMITED,,,,114.147,22.2448,833188.4,811783.5,114.147,22.2448,833188.4,811783.5
13/6/2019,HK,WCI,灣仔,32-40 Spring Garden Lane,春園街32-40號,,,Shop,商舖,地下,2-Jun,NA,"2,562",2562,232.8,"90,866.51",NA,NA,住宅（甲類）,springgardenlane32-40.jpg,無原業主資料,HONOURABLE GROUP LIMITED,,,,114.1726,22.275,835827.5,815127.4,114.1726,22.275,835827.5,815127.4
9/3/2022,HK,SOU,南區,3-5 Stanley New Street,赤柱新街3-5號,Village Court,,Composite Building,商住大廈,全幢,,,"5,437",5437,130,"23,910.00",,,住宅（甲類）(2),stanleynewstreet3-5.jpg,Miss CHAN SIU KING (MRS LUI),MR PAT WONG,,https://www.hk01.com/%E5%9C%B0%E7%94%A2%E6%A8%93%E5%B8%82/736106/%E8%B5%A4%E6%9F%B1%E6%96%B0%E8%A1%97%E5%85%A8%E5%B9%A2%E7%89%A9%E6%A5%AD%E5%82%B31-8%E5%84%84%E6%B2%BD-%E5%8D%8A%E4%B8%96%E7%B4%80%E5%8D%87%E5%80%BC%E4%BA%94%E5%8D%83%E5%80%8D,,114.2127,22.2188,839961.7,808904.6,114.2127,22.2188,839961.7,808904.6
12/11/2021,HK,CRL,中環,28B Stanley Street,士丹利街28B號,,,Shop,商舖,1/F-5/F,全層,NA,？,？,370,#VALUE!,NA,NA,商業,stanleystreet28b.jpg,Mr RICHARD YEUNG,ETERNAL BOND INVESTMENT LIMITED,,,,114.1554,22.2823,834054.9,815935.9,114.1554,22.2823,834054.9,815935.9
24/6/2022,HK,CRL,中環,47-57 Staunton Street,士丹頓街47-57號,,,CAP545,強拍,全幢,,"4,336",,,529,,"36,837",14361,住宅（甲類）,stauntonstreet47-57.jpg,TBC,會德豐 (HOLLY PROPERTY COMPANY),強拍，地積比率約9倍,https://hk.on.cc/hk/bkn/cnt/finance/20220404/bkn-20220404174036261-0404_00842_001.html,,114.1522,22.2826,833725.2,815969.2,114.1522,22.2826,833725.2,815969.2
11/10/2021,HK,THA,大坑,341-343 Tai Hang Road,大坑道341-343號,Valley Villa,雅居,Residential Building,住宅大廈,全幢,,"11,000",NA,NA,1239.98, NA ,"18,000",69000,住宅（丙類）（9）,taihangroad341-343.jpg,無原業主資料,TH PROPERTIES LIMITED,,https://www.hk01.com/%E5%9C%B0%E7%94%A2%E6%A8%93%E5%B8%82/687337/%E5%A4%A7%E5%9D%91%E9%81%93%E5%85%A8%E5%B9%A2%E8%88%8A%E6%A8%9312-39%E5%84%84%E6%98%93%E6%89%8B-%E5%9F%B9%E6%96%B0%E9%9B%86%E5%9C%98-%E6%93%AC%E9%87%8D%E5%BB%BA%E4%BD%8E%E5%AF%86%E5%BA%A6%E8%B1%AA%E5%AE%85,,114.1896,22.2624,837579.6,813732.2,114.1896,22.2624,837579.6,813732.2
29/9/2020,HK,WCI,灣仔,21-23 Tai Wong Street East,大王東街21-23號,Hing Wing Court,興旺閣,Shop,商舖,"地下
一樓
二樓",全層,NA,"1826
1782
1782",5390,120,"22,263.45",NA,NA,住宅（甲類）,taiwongstreeteast21-23.jpg,LEIGHT HUNG SING LIMITED,MANDER HING WONG ENTERPRISE LIMITED,,,,114.1713,22.2761,835693.5,815249.2,114.1713,22.2761,835693.5,815249.2
10/3/2022,HK,CAB,銅鑼灣,41-51 Tang Lung Street,登龍街41-51號,Golden Dragon Building,金龍大廈,Shop,商舖,地下,"A
D
E, F",NA,"800
926
1350",3076,126,"40,962.29",NA,NA,商業,tanglungstreet41-51.jpg,無原業主資料,SMART MEN LIMITED,,https://www.hk01.com/%E5%9C%B0%E7%94%A2%E6%A8%93%E5%B8%82/745300/%E8%A3%95%E6%B3%B0%E8%88%88%E5%AE%B6%E6%97%8F1-26%E5%84%84%E6%B2%BD%E7%99%BB%E9%BE%8D%E8%A1%97%E4%B8%80%E7%B1%83%E5%AD%90%E8%88%96-%E7%96%AB%E5%B8%82%E5%A4%A7%E8%B3%BA1-2%E5%84%84,,114.1826,22.2792,836858.1,815592.5,114.1826,22.2792,836858.1,815592.5
10/3/2022,HK,WES,西環,145-149 Third Street,第三街145-149號,,,CAP545,強拍,全幢,,"3,491",,,366,,"31,419",11648,住宅（甲類）,thirdstreet145-149.jpg,無原業主資料,新世界 (SOUND ADVICE PROPERTY LIMITED),強拍，地積比率約9倍,https://hd.stheadline.com/news/realtime/pp/2307380/%E5%8D%B3%E6%99%82-%E5%9C%B0%E7%94%A2-%E8%88%8A%E6%A8%93%E5%BC%B7%E6%8B%8D-%E8%B2%A1%E5%9C%98%E5%85%B17-2%E5%84%84%E7%B5%B1%E4%B8%80%E8%A5%BF%E7%87%9F%E7%9B%A4%E5%85%A9%E8%88%8A%E6%A8%93%E6%A5%AD%E6%AC%8A,,114.1393,22.2858,832395.8,816323.8,114.1393,22.2858,832395.8,816323.8
1/3/2018,HK,WES,西環,163 Third Street,第三街163號,Kwong Fung Terrace,廣豐臺,Car Park,車位,,CARPARK,NA,NA,NA,150, NA ,NA,NA,住宅（甲類）,thirdstreet163.jpg,MR CHOI,FULL ASSETS LIMITED,,,,114.1386,22.286,832323.7,816346,114.1386,22.286,832323.7,816346
17/12/2018,HK,WES,西環,22-24 Third Street,第三街22-24號,,,Composite Building,商住大廈,全幢,,NA,"11,429",11429,110,"157,142.86",NA,NA,住宅（甲類）（8）,thirdstreet22.jpg,MRS CHAN,ALFA WORTH INVESTMENT DEVELOPMENT LIMITED,內部轉讓 - 修改成交價,,,114.1431,22.2856,832787.4,816301.6,114.1431,22.2856,832787.4,816301.6
5/10/2018,HK,WES,西環,22-24 Third Street,第三街22-24號,,,Composite Building,商住大廈,全幢,,NA,"11,429",11429,160,"14,000.00",NA,NA,住宅（甲類）（8）,thirdstreet22.jpg,WING KWOK ENTERPRISES LIMITED,ALFA WORTH INVESTMENT DEVELOPMENT LIMITED,內部轉讓,https://paper.hket.com/article/2176754/%E8%B2%A1%E5%9C%981.6%E5%84%84%20%E6%94%B6%E8%B3%BC%E8%A5%BF%E7%87%9F%E7%9B%A4%E8%88%8A%E6%A8%93,,114.1431,22.2856,832787.4,816301.6,114.1431,22.2856,832787.4,816301.6
2/6/2022,HK,WCI,灣仔,115 Thomson Road,譚臣道115號,,,Composite Building,商住大廈,全幢,,875,"4,910",4910,103.8,"21,140.00",,,商業,thomsonroad115.jpg,MR LEUNG,SMART PRO PROPERTY LIMITED,原業主持貨62年，帳面勁賺逾1.09億，物業期間升值約1409倍。,https://www.singtaousa.com/2022-04-14/%e6%9c%80%e6%96%b0%e5%b7%a5%e5%95%86%e9%8b%aa%e6%88%90%e4%ba%a4%e2%94%82%e7%81%a3%e4%bb%94%e8%ad%9a%e8%87%a3%e9%81%93%e5%85%a8%e5%b9%a2%e5%95%86%e4%bd%8f%e6%a8%931-1%e5%84%84%e5%94%ae-%e9%95%b7/4029036,,114.174,22.2772,835971.8,815371,114.174,22.2772,835971.8,815371
14/1/2021,HK,WCI,灣仔,177-179 Wan Chai Road,灣仔道177-179號,Pao Woo Mansion,保和大廈,Office,辦公室,"地下
一樓",15,NA,"1700
11000",12700,115,"9,055.12",NA,NA,住宅（甲類）,wanchairoad177-179.jpg,鄧成波,PROFIT SOURCE PROPERTIES LIMITED,,,,114.1773,22.2769,836311.9,815337.8,114.1773,22.2769,836311.9,815337.8
19/6/2019,HK,HV,跑馬地,1 Wang Tak Street,宏德街1號,,,Hotel,酒店,全幢,,NA,"10,627",10627,1052,"98,993.13",NA,NA,住宅（乙類）,wangtakstreet1.jpg,無原業主資料,RICH GALLANT INVESTMENT LIMITED,,https://ps.hket.com/article/2436798,,114.1839,22.2683,836992.1,814385.5,114.1839,22.2683,836992.1,814385.5
9/3/2022,HK,WES,西環,8-10A Water Street ,水街8-10A號 及 第三街155號,,,CAP545,強拍,全幢,,"3,009",,,355,,27077,13111,住宅（甲類）,waterstreet8-10a.jpg,無原業主資料,新世界 (COURAGE INVESTMENTS LIMITED),強拍，地積比率約9倍,https://hd.stheadline.com/news/realtime/pp/2307380/%E5%8D%B3%E6%99%82-%E5%9C%B0%E7%94%A2-%E8%88%8A%E6%A8%93%E5%BC%B7%E6%8B%8D-%E8%B2%A1%E5%9C%98%E5%85%B17-2%E5%84%84%E7%B5%B1%E4%B8%80%E8%A5%BF%E7%87%9F%E7%9B%A4%E5%85%A9%E8%88%8A%E6%A8%93%E6%A5%AD%E6%AC%8A,,114.1391,22.286,832375.2,816345.9,114.1391,22.286,832375.2,816345.9
18/8/2021,HK,ABD,香港仔,3 Welfare Road,惠福道3號,Jumbo Court,珍寶閣,Car Park,車位,地下,509個車位,NA,NA,NA,410.3, NA ,NA,NA,住宅（甲類）,welfareroad3.jpg,MR HO,鄧先生,,https://hk.news.yahoo.com/%E9%BB%83%E7%AB%B9%E5%9D%91%E6%83%A0%E7%A6%8F%E9%81%933%E8%99%9F%E7%8F%8D%E5%AF%B6%E9%96%A3%E5%81%9C%E8%BB%8A%E5%A0%B4%E5%85%B1509%E5%80%8B%E8%BB%8A%E7%AB%8B%E6%A8%99%E5%94%AE-101839051.html,,114.1647,22.2459,835013,811905.1,114.1647,22.2459,835013,811905.1
10/9/2021,HK,CRL,中環,154-156 Wellington Street,威靈頓街154-156號,,,Composite Building,商住大廈,全幢,,,5493,5493,237,43146,,,商業,wellingtonstreet154.jpg,MR WONG,資本策略 (DOUBLE COSMOS LIMITED),賣方售後租回#154號閣樓及1樓及#156號地舖、閣樓及1樓。,https://hd.stheadline.com/news/realtime/pp/2266826/%E5%8D%B3%E6%99%82-%E5%9C%B0%E7%94%A2-%E8%B3%87%E6%9C%AC%E7%AD%96%E7%95%A52-37%E5%84%84%E8%B3%BC%E4%B8%AD%E7%92%B0%E8%88%8A%E6%A8%93,,114.1535,22.2841,833859.2,816135.2,114.1535,22.2841,833859.2,816135.2
2/10/2019,HK,CRL,中環,42-50 Wellington Street,威靈頓街42-50號,Winway Building,華威大廈,Commercial Building,商業大廈,全幢,,NA,"34,243",34243,780,"22,778.38",NA,NA,商業,wellingtonstreet42-50.jpg,MS LAU,EASY MEGA INVESTMENT LIMITED,,,,114.1554,22.2816,834054.9,815858.4,114.1554,22.2816,834054.9,815858.4
19/8/2019,HK,CRL,中環,92 Wellington Street,威靈頓街92號,,,Composite Building,商住大廈,"地下
二樓
三樓
四樓
其他",全層,NA,"680
576
576
576
576",2984,185,"61,997.32",NA,NA,商業,wellingtonstreet92.jpg,MR YEUNG,DIGITAL POINT LIMITED,,https://ps.hket.com/article/2431022,,114.1546,22.2828,833972.5,815991.3,114.1546,22.2828,833972.5,815991.3
26/4/2021,HK,CRL,中環,97 Wellington Street,威靈頓街97號,Welley Building,威利大廈,Shop,商舖,高層地下,H,NA,"2,400",2400,135,"56,250.00",NA,NA,商業,wellingtonstreet97.jpg,LET KIND LIMITED,JIBSEN DEVELOPMENT COMPANY LIMITED,,https://www.bastillepost.com/hongkong/article/8352923-%e7%99%be%e5%b9%b4%e8%80%81%e5%ba%97%e3%80%8c%e6%98%a5%e5%9b%9e%e5%a0%82%e3%80%8d1-35%e5%84%84%e6%b2%bd%e5%a8%81%e9%9d%88%e9%a0%93%e8%a1%97%e9%8b%aa,,114.1542,22.2835,833931.3,816068.8,114.1542,22.2835,833931.3,816068.8
16/9/2021,HK,SWA,上環,57-59 Wing Lok Street,永樂街57-59號,,,Commercial Building,商業大廈,全幢,,1609,"10,921",10921,270,24723,24138,11186,商業,winglokstreet59.jpg,MR LAU,FORSHINGHAM LIMITED,據悉，物業地舖正租予優品360，而樓上商用單位亦全數租出，每月租金收入約39.1萬元，即買家可享租金回報約1.7厘,https://news.mingpao.com/pns/%E7%B6%93%E6%BF%9F/article/20210909/s00004/1631124303040/%E4%B8%8A%E7%92%B0%E6%B0%B8%E6%A8%82%E8%A1%9759%E8%99%9F%E5%85%A8%E5%B9%A22-8%E5%84%84%E6%98%93%E6%89%8B,,114.1526,22.2859,833766.4,816334.6,114.1526,22.2859,833766.4,816334.6
22/2/2018,HK,SWA,上環,82-86 Wing Lok Street,永樂街82-86號,Foo Cheong Building,富昌大廈,Composite Building,商住大廈,全幢,,,"20,000",20000,498.44,16614.67,NA,NA,商業,winglokstreet82-86.jpg,KAILONG PROPERTY MANAGEMENT (HONG KONG) LIMITED,TALENT SUCCESS DEVELOPMENT LIMITED,"永樂街78-9號已獲屋宇署批准圖則，重建一幢25層高商業大廈，GFA 67,754平方呎。",,,114.1505,22.286,833550,816345.7,114.1505,22.286,833550,816345.7
31/10/2019,HK,ABD,香港仔,42 Wong Chuk Hang Road,黃竹坑道42號,Remex Centre,利美中心,Workshop,工廠,"地下
十樓
十七樓
其他樓層
其他",全層,NA,"10000
10543
10543
19822
19822",70730,499.7,"9,815.75",NA,NA,其他指定用途,wongchukhangroad42.jpg,MR LAM,NMC 9 LIMITED,,,,114.1667,22.2486,835219.2,812204,114.1667,22.2486,835219.2,812204
23/7/2018,HK,WCI,灣仔,1-1A Wood Road,活道1-1A號,,,CAP545,強拍,全幢,,"4,650",,,485,,"40,000",12125,住宅（甲類）,woodroad1-1a.jpg,無原業主資料,盈信控股 (WOOD ONE KEEPRICH LIMITED),強拍，地積比率約8.6倍,https://ps.hket.com/article/2059574,,114.1779,22.2773,836373.7,815382.1,114.1779,22.2773,836373.7,815382.1
29/5/2018,HK,WCI,灣仔,13 Wood Road,活道13號,,,Shop,商舖,地下,全層,NA,"1,800",1800,108.55,"60,305.56",NA,NA,住宅（甲類）,woodroad13_gf.jpg,MR LAI,ORIENTAL MOON LIMITED,,https://finance.mingpao.com/fin/daily/20180530/1527621531274/%E6%81%92%E5%9C%B01-5%E5%84%84%E8%B3%BC%E6%B4%BB%E9%81%93%E4%B8%80%E7%B1%83%E5%AD%90%E7%89%A9%E6%A5%AD,,114.1778,22.277,836363.4,815348.9,114.1778,22.277,836363.4,815348.9
19/3/2019,HK,WCI,灣仔,15 Wood Road,活道15號,Au'S Building,歐士大廈,Shop,商舖,"地下
自建閣",全層,NA,"1825
1800",3625,145,"40,000.00",NA,NA,住宅（甲類）,woodroad15_gf.jpg,LEE TAT SHING,ORIENTAL MOON LIMITED,,,,114.1541,22.282,833920.9,815902.7,114.1541,22.282,833920.9,815902.7
23/6/2021,HK,CAB,銅鑼灣,46-54 Yee Wo Street,怡和街46-54號,Mcdonald'S Building,麥當勞大廈,Shop,商舖,"地下
地庫","A,F",NA,"650
4255",4905,210,"42,813.46",NA,NA,商業（1）,yeewostreet46-54_gf.jpg,MR TANG,SHINING PERAL LIMITED,,,,114.1859,22.2796,837198.2,815636.8,114.1859,22.2796,837198.2,815636.8
20/8/2021,HK,CAB,銅鑼灣,39 Yiu Wa Street,耀華街39號,Nam Hing Fong,南慶坊,Shop,商舖,全幢,,NA,"1,299",1299,360,"277,136.26",NA,NA,商業,yiuwastreet39.jpg,無原業主資料,WELOVEFUN INVESTMENT COMPANY LIMITED,,,,114.1815,22.2774,836744.7,815393.2,114.1815,22.2774,836744.7,815393.2
19/1/2022,KLN,TST,尖沙咀,21-21A Ashley Road,亞士厘道21-21A號,,,Composite Building,商住大廈,全幢,,2592,,10836,169.15,,,,商業（6）,ashleyroad21.jpg,資本策略,羅建一 (建灝地產)先生,"亞士厘道21至27號，地盤面積約8,107方呎，已獲批建一座商業大廈，以可建總樓面約97,284方呎計，每方呎樓面地價約1.85萬元。",,,114.1704,22.2971,835600.8,817574.6,114.1704,22.2971,835600.8,817574.6
19/1/2022,KLN,TST,尖沙咀,27 Ashley Road,亞士厘道27號,,,Composite Building,商住大廈,全幢,,2100,,19707,471.04,,,,商業（6）,ashleyroad21.jpg,資本策略,羅建一 (建灝地產)先生,"亞士厘道21至27號，地盤面積約8,107方呎，已獲批建一座商業大廈，以可建總樓面約97,284方呎計，每方呎樓面地價約1.85萬元。",,,114.1704,22.2971,835600.8,817574.6,114.1704,22.2971,835600.8,817574.6
19/1/2022,KLN,TST,尖沙咀,23-25 Ashley Road,亞士厘道23-25號,,,Composite Building,商住大廈,全幢,,3415,NA,39057,765.83,,,,商業（6）,ashleyroad21.jpg,資本策略,K MOTION LIMITED (建灝地產）,"亞士厘道21至27號，地盤面積約8,107方呎，已獲批建一座商業大廈，以可建總樓面約97,284方呎計，每方呎樓面地價約1.85萬元。",https://www.realtysolution.com.hk/index/articles/show/id/2943.html,,114.1703,22.2971,835590.5,817574.6,114.1703,22.2971,835590.5,817574.6
12/8/2019,KLN,TST,尖沙咀,134 Austin Road,柯士甸道134號,Tai Chi Court,太極大樓,Shop,商舖,"地下
一樓",D (1/F),NA,"2000
1000",3000,108,"36,000.00",NA,NA,商業,austinroad134.jpg,YAN YAN MOTORS LIMITED,鄧成波先生,,,,114.1738,22.3032,835951.2,818250.1,114.1738,22.3032,835951.2,818250.1
2/2/2021,KLN,HUM,紅磡,179-181 Bulkeley Street,寶其利街179-181號,The I House,,Hotel,酒店,全幢,,,13943,13943,125,8965.07,,,住宅（甲類）（4）,bulkeleystreet179-181.jpg,SINOCITI LIMITED,"ECC INVESTMENT LIMITED，其公司董事為邱詠賢（CHIU, JENNIFER WENDY）。邱詠賢為已故遠東集團創辦人邱德根的孫女。",提供54間客房，是次成交價較去年11月意向價低約30%。,https://www.hk01.com/%E5%9C%B0%E7%94%A2%E6%A8%93%E5%B8%82/582421/%E5%90%8D%E4%BA%BA%E5%85%A5%E5%B8%82-%E5%B7%B2%E6%95%85%E5%AF%8C%E5%95%86%E9%82%B1%E5%BE%B7%E6%A0%B9%E5%AD%AB%E5%A5%B3%E9%82%B1%E8%A9%A0%E8%B3%A2-%E6%96%A51-25%E5%84%84%E8%B3%BC%E7%B4%85%E7%A3%A1%E9%85%92%E5%BA%97,,114.1835,22.3084,836950.7,818825.9,114.1835,22.3084,836950.7,818825.9
19/12/2019,KLN,TST,尖沙咀,37 Cameron Road,金馬倫道37號全幢,On Lee Commercial Building,安利商業大廈,Commercial Building,商業大廈,全幢,,NA,25280,25280,448,17721.52,NA,NA,商業（6）,cameronroad37.jpg,無原業主資料,Mr LEE / POON,,https://ps.hket.com/article/2523997,,114.1752,22.2995,836095.5,817840.4,114.1752,22.2995,836095.5,817840.4
21/1/2021,KLN,TST,尖沙咀,6 Cameron Road,金馬倫道6號全幢,,,Composite Building,商住大廈,"地下
一樓
二樓
其他樓層
其他",全層,NA,"1000
1000
1000
1000
1000",5000,368,73600,NA,NA,住宅（甲類）(8),cameronroad6.jpg,MS LAU,WINLAND TST LIMITED,,https://ps.hket.com/article/2858664,,114.1728,22.2986,835848.2,817740.7,114.1728,22.2986,835848.2,817740.7
22/11/2019,KLN,TST,尖沙咀,6 Cameron Road,金馬倫道6號全幢,,,Composite Building,商住大廈,全幢,,NA,7000,7000,162,23142.86,NA,NA,商業（6）,cameronroad6.jpg,無原業主資料,Miss LAU,,,,114.1728,22.2986,835848.2,817740.7,114.1728,22.2986,835848.2,817740.7
18/10/2021,KLN,TST,尖沙咀,6A Cameron Road,金馬倫道6A號全幢,,,Shop,商舖,"地下
一樓
二樓
其他樓層
其他",全層,NA,"1200
800
800
1600
1600",6000,313.68,52280,NA,NA,商業（6）,cameronroad6a.jpg,無原業主資料,Mr LAU (永倫),,,,114.1728,22.2986,835848.2,817740.7,114.1728,22.2986,835848.2,817740.7
15/10/2019,KLN,TST,尖沙咀,6A Cameron Road,金馬倫道6A號全幢,,,Composite Building,商住大廈,"地下
一樓
二樓
其他樓層
其他",全層,NA,"1200
800
800
1600
1600",6000,298,67727.27,NA,NA,商業（6）,cameronroad6a.jpg,MR SIU,TOP GLAMOUR LIMITED,,,,114.1728,22.2986,835848.2,817740.7,114.1728,22.2986,835848.2,817740.7
